id	description	37C_B1_G1	37C_B1_G2	37C_B1_S	37C_B2_G1	37C_B2_G2	37C_B2_S	37C_B3_G1	37C_B3_G2	37C_B3_S	47C_B1_G1	47C_B1_G2	47C_B1_S	47C_B2_G1	47C_B2_G2	47C_B2_S	47C_B3_G1	47C_B3_G2	47C_B3_S	50C_B1_G1	50C_B1_G2	50C_B1_S	50C_B2_G1	50C_B2_G2	50C_B2_S	50C_B3_G1	50C_B3_G2	50C_B3_S	52C_B1_G1	52C_B1_G2	52C_B1_S	52C_B2_G1	52C_B2_G2	52C_B2_S	52C_B3_G1	52C_B3_G2	52C_B3_S	54C_B1_G1	54C_B1_G2	54C_B1_S	54C_B2_G1	54C_B2_G2	54C_B2_S	54C_B3_G1	54C_B3_G2	54C_B3_S	57C_B1_G1	57C_B1_G2	57C_B1_S	57C_B2_G1	57C_B2_G2	57C_B2_S	57C_B3_G1	57C_B3_G2	57C_B3_S	sumUniPeps	sumPSMs	countNum
P13667	Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2	6931.2	8031.4	5769.9	7686.1	7647	7052.5	7496.5	7525.8	6052.1	6606.4	7247.9	5727.8	7341.7	7365.1	6895	7196.9	6452.2	6689	6879.6	6842.1	7344.6	6667.1	5866.4	8311.4	6702.800000000001	6323.300000000001	8778.9	4014.2999999999997	4023.6	4817.5	4105	3715.5	5707.2	4061.1	3562.1	5821.3	3198.9	3524.8	4062.8	3662.2	3232.9	4507.9	4078.6	3281.2	5035.1	3189.7999999999997	3198.9	3702.2000000000003	3491.2999999999997	3279.5	4515.9	3405.1	3490	4463.1	33	119.5	43
P13674-2	Isoform 2 of Prolyl 4-hydroxylase subunit alpha-1 OS=Homo sapiens OX=9606 GN=P4HA1	789.2999999999998	883.1	780.7999999999998	930.9	819.2000000000002	790.7999999999998	830.1	781.4	673.5	443.4	362.7	470.2	433	341.4	502.9	346.4	282.7	490.4	505.70000000000005	462.8999999999999	596.1	512.2	402.2	615.2	410.2	390.6	672.8	554.4	538.7	546.8	527	494.3999999999999	596.7	540	468	544.4	493.9	479	478.3	414.4	376.9	521.8	389.3	363.3	459.7	487.6000000000001	410.2	518.9	477.8999999999999	406.7	632.6	414.3	407	598.4	5	13.5	9
P13693	Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1	1971.7	2550.8	1860	2380.2	2413.4	2104.3	2339.4	2358.9	1889.1	1915.1	2279.6	1554.2	2240.3	2108.5	1866.8	1957.2	2128.7	1788.2	2476.3	3187.6	2503.3	2968	2724.9	2490.8	2848.1	3159.3	2263.7	2373.7	2912.9	2337	2837.2	2621.7	2399.8	2535.5	2492.3	2020.2	1447.1	1788.4	1460.7	1664.4	1641.1	1380.8	1685.9	1724	1394.2	488	601.6	621	592	590.9	708.4	573.7	643.2	749.4	5	42.5	8
P13796	Plastin-2 OS=Homo sapiens OX=9606 GN=LCP1 PE=1 SV=6	8212.8	9878.7	7003.6	10008.4	9989.2	8754.3	9625.9	10171.1	7665.9	10735.2	13216.6	8083.9	12895.5	12933.9	10098.5	12148.1	12921.6	9812.2	14529	18819.4	12800.8	17545.6	17906.8	13418.3	16830.8	19998.7	12757.5	14842.5	17659.6	12511.1	17459.6	17983.1	13415.3	16879.7	18617.2	11725.3	15039.9	19375.1	13328.1	18575.9	19484.6	13344.3	18828.7	20275.8	12866.9	13712.5	16919.7	12499.1	16324.4	17896.4	13547.1	15028.3	18901.6	10948	27.5	331	62.5
P13798	Acylamino-acid-releasing enzyme OS=Homo sapiens OX=9606 GN=APEH PE=1 SV=4	992.8	1183.2	876.8	1197.7	1192.6	1016.8	1186.7	1197.8	938.5	1347	1504.4	972	1467.4	1459.3	1186.8	1517.3	1438.1	1136	2336	2802.1	1975.4	2683.8	2511.2	2103.2	2664	3011.2	2090.9	2199.9	2486.3	1784	2446.8	2390.1	1860	2516.2	2580.9	1672.9	1848.8	2354.7	1637.2	2379	2335.8	1607.5	2454.3	2445.7	1553.4	2441.6	2987.4000000000005	2161.8	3002.0999999999995	3108.7	2354.6	2925.7	3504.2	1835.7999999999997	20	47	20
P13804	Electron transfer flavoprotein subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ETFA PE=1 SV=1	4311.2	4349	3000.6	4511.5	4261.2	3774.5	4575.8	4433.7	3249.6	4703.9	4734.7	3113.8	5113.4	4782.8	3520.7000000000003	5045.9	4433.6	3568.1	4659.5	4774	3561.1	4961.9	4434.6	3519.4	4893.9	5049.1	3533.8	3998.5	4070.6000000000004	3042.8	4371.3	4101.4	3166.8	4387.6	4416.3	2965.9	3352.4	3911.1000000000004	2733.8	4182.4	3954.3000000000006	2725.9	4390.3	4295.5	2840.3	2708.6	3310.5	2469.1	3388.6	3736.1	2683	3268.4	4016.6	2304.7	15	59	18
P13807	Glycogen [starch] synthase, muscle OS=Homo sapiens OX=9606 GN=GYS1 PE=1 SV=2	67.6	86.6	66	71.9	79.7	76.8	73.2	79.2	71.1	287.2	379.8	279	281.2	338.9	267.7	321.4	373.3	300.8	953.8999999999999	1529.4	1161.5	1137.4	1326.6	1008.8999999999999	1090.5	1553.2000000000003	1102.2	673.7	1044.7	836.6	710.6	918.9	768	801.2	1047.2	713.1	297.4	543.5	425.1	378.1	480.6	367.2	465.9	557.3	387.2	187.6	316.9	230.9	213.8	320.7	225.1	225.3	333.8	212.8	8.5	12	7
P13861	cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2A PE=1 SV=2	881.6	922.7	782.1	1015.7	972.8	989.3	1000.9	1015.8	827	893.9	827.9	716	889.8	778.7	862.9	829.9	771.1	864.7	1061	1094.1	1017.6	1080.1	1052.3	1033.7	1073.5	1199.9	1076.3	842.5	803	804.8	782	746.6	807.5	798.6	798.4	825.2	472.9	484.6	432.2	487.7	437.1	390.4	499.3	438.9	445.8	176.5	165.2	188.4	172.3	161.1	179.5	165.4	192.7	253.4	14.5	25	14
P13984	General transcription factor IIF subunit 2 OS=Homo sapiens OX=9606 GN=GTF2F2 PE=1 SV=2	408.1	577.7	452.5	552.3	555	458.5	511.5	554	412.5	254.7	334.9	259.7	317.9	304.4	317.2	295.1	300.9	262.5	741.8	870.9	687.8	770.2	751.3	818.9	711.7	842.4	697.8	571.6	692.8	535.6	620.9	636.4	602.6	578.7	635.9	579.7	346.1	445.3	350.9	415.4	405	392.9	413.3	409.1	385	188.9	198.7	209.2	197.8	211.6	274.3	184.7	219.5	242	8	13.5	7.5
P13995	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD2 PE=1 SV=2	659.3	781.1	580.3	754.6	790.1	805.4	765.5	778.9	631.6	679.3	781	586.1	785.2	786.9	690.5	762	696.5	672.1	1241.6	1539.7	1240.8	1448.8	1467.4	1189.7	1481.8	1626.7	1251.8	957.7	1146.8	959.2	1117.2	1199.3	1035.4	1173.4	1102.2	979.8	637.6	794.2	677.8	835.9	888.1	713.1	938.8	822.9	773	287.3	290.7	311.4	295.9	327.7	392.6	302.7	336.5	390.4	10.5	20	10.5
P14174	Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4	61.8	89	62.2	84.5	87.7	66.7	108.5	83.1	58.3	43.2	54.1	30.7	51.1	53.9	34.6	48.7	47.2	29	117.90000000000002	167.6	121.2	156.8	170.1	108.2	160.6	169.8	103.59999999999998	249.4	348.4	231.4	302.3	326.3	231.5	332.2	354.7	221.1	102.9	123.1	109.5	176.3	138	87.2	147.7	153.1	90.4	145.2	180.9	137.5	211.2	207.6	151.1	178.4	212.4	128.7	4	11.5	2.5
P14317	Hematopoietic lineage cell-specific protein OS=Homo sapiens OX=9606 GN=HCLS1 PE=1 SV=3	616.9	658.4	439.5	656.7	646.9	534	717.9	726.7	499.79999999999995	473.5	480.8999999999999	296.8	517.8	465	387	501.79999999999995	500	381.9	938.0999999999999	1052.6	754.4	1039.5	957	764.1	1069.5	1146	746.5	1871.5	2000.6	1340.7	1999.8	1954.7	1468.3	2120.1	1850.7	1215	1496.7	1758.6	1083.6	1850.3	1620.8	1084.4	1994.1	1554.2	929	1286.8	1510.1	1021	1532.3	1506.5	1081.9	1572.6	1723.3	893.3	11.5	27	11.5
P14550	Aldo-keto reductase family 1 member A1 OS=Homo sapiens OX=9606 GN=AKR1A1 PE=1 SV=3	917.6000000000001	970.5	682.5	975.1000000000001	918.8	798.1000000000001	948.3999999999999	950.6000000000001	740.6000000000001	1555.9	1587.3	1046.1	1628.7	1494.5	1219.7	1626.2	1559.9	1191.6	2023.7	2025.8	1582.8	2062.2	1912.6	1697.2	2247.8	2323.7	1677.7	1012.3	1050.9	916.2	1163.6	1158.8	1009.7	1293.4	1097.2	995.2	161.6	180.1	159.2	192.3	213.5	188.8	220.6	200	223.8	96.7	121.09999999999998	118	118.09999999999998	123.7	149.9	117.8	142	196.1	13.5	33.5	14
P14618	Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4	9704.2	12052.8	7925.7	10874.4	11209	9701.7	10669.1	11413.8	8341.6	7342.9	9139.3	5747.2	8085.6	8537.7	6625.5	8020.6	8588.8	6440.6	15243.1	19422.8	13366.1	16963.5	18034.7	12844.4	16038.4	20859.1	11911.6	10918.3	13070	9780.2	12510.9	12745.5	9428.2	12193.8	13207	8497.3	10952.4	14137	9907.4	13500.700000000003	14211.900000000001	9204.1	14249.400000000001	14982.400000000001	9170.2	12530.4	15295.900000000001	11028.7	14512.400000000001	15931.700000000003	11040.6	13771.099999999999	16862.2	8938.3	3	265	41.5
P14618-2	Isoform M1 of Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM	10.5	11.9	8.5	14.2	11.6	10.3	14.9	13.3	8.7	89.09999999999998	111.7	71	107.3	113.09999999999998	84.4	100.8	114.5	79.8	88.90000000000002	126.09999999999998	82.2	113.90000000000002	115.90000000000002	97.09999999999998	99.5	122.8	98.8	162.4	183.1	143.5	171	196.3	151.2	183	168.3	145.3	67	98.09999999999998	72.9	93.7	108.5	70.2	110.2	108.5	69.4	113.2	109.5	116.8	120.59999999999998	144.7	129.9	124.09999999999998	138	119.5	2	248	3
P14625	Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1	7818.4000000000005	10346.2	7347.4000000000005	9519.6	9952.6	8151	9068.5	8877.3	7164.5999999999995	9648.4	11907.6	7808.4	11002.8	11171.3	9167.8	10093.9	9209.7	8674.2	13184.9	15710	12546.9	14704.9	13890.2	13098	14074.9	14201.2	12221.1	9186.4	10363.9	9120.9	9917.8	10061.5	9999.5	10150	9719.9	9097.2	7225.399999999999	8306.2	7655.5	8090.899999999999	7875.3	8009.5	8980.3	7943.899999999999	7986.7	5656.4	5640.3	6692.9	6281.9	5860.2	7962.1	5814.1	6015	7110.2	35	257	53.5
P14635	G2/mitotic-specific cyclin-B1 OS=Homo sapiens OX=9606 GN=CCNB1 PE=1 SV=1	150.3	528.5	211.69999999999996	223.1	511.2	290.9	235.80000000000004	538.6	261.6	461.8	1843.8	774	729.6	1814	918	826	1955.9	967.5	289.8	1324.2	613	480.8	1334.8	667.9	542.9	1639	706.4	477.6	1956.3	876.2	742.2	1996.5	1012.6	864.4	2021.2	1034.1	366.6000000000001	1712.8	761.6	655.3	1681.2	814.7999999999998	760.6	1656.9000000000003	826.2000000000002	309.3	1162.8	607.7	474.29999999999995	1197.2	666.9	515.4	1269.3	658.3	10	18	11
P14649	Myosin light chain 6B OS=Homo sapiens OX=9606 GN=MYL6B PE=1 SV=1	44.9	46.7	33.7	45.8	46.1	37.5	38	47.9	32.6	335.1	385.9	291.2	387.7	352.3	330.6	355.2	364.3	348	513.9	600.4	434.5	538	504.3	443.4	540.3	590.6	438.2	245.80000000000004	252.19999999999996	191.4	268.5	253.19999999999996	216.80000000000004	264.2	275.8	203.1	378.1	425.4	339.4	445.9	431.1	337.8	485.7	440.1	344.2	443.6000000000001	462.8999999999999	375.8	463.8	479.7	426.1000000000001	424.7	491.2	357	4.5	22	4
P14735	Insulin-degrading enzyme OS=Homo sapiens OX=9606 GN=IDE PE=1 SV=4	1497	1718.2	1266.7	1663	1713	1548.4000000000003	1598.0999999999997	1743.5999999999997	1358.2	1528.1	1792.8	1435.5	1723.8	1833.4	1500.6	1673.4	1786.7	1510.4	1571.8	1911.3	1570.3	1639.5	1710.5999999999997	1513.5999999999997	1668.4000000000003	2034.8	1613.0999999999997	1455.6	1654.3	1553.2	1624.3	1632.4	1584.1	1682	1716.1	1604.3	501.9	619.4	545.3	593.7	596.2	503.8	662.1	670.1	610.9	279.1	346.2	335.5	308.4	343.6	354.3	321	390.1	465.7	22.5	34	22
P14854	Cytochrome c oxidase subunit 6B1 OS=Homo sapiens OX=9606 GN=COX6B1 PE=1 SV=2	249	296	228.1	289.7	288.6	274.7	259.3	291	246.9	195.1	225	192	212.8	215.2	241	206.7	189.8	223.3	290.3	387.9	329	342.4	318.9	316.4	325	347.7	356.6	425.6	439.9	416.4	430.7	427.4	458.1	405.6	390.4	453.8	165.3	173.9	171.69999999999996	185.80000000000004	156.6	165.3	163.2	163.1	194.69999999999996	165	122	137	135.3	123.5	147.7	112.59999999999998	130.6	147.8	4.5	9.5	4.5
P14866	Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2	2738.9	2587.1	2525.2	2377.5	2613.6	3222.5	2830.4	3045.9	3316.1	505.7	523.3	589.2	449.2	503.9	743.7	578.1	590.7	912.7	644.6	715.9	717.9	617.9	678.9	809.8	662.4	804.7	1083.8	346.3	356	422.8999999999999	316.1	353.5	457.6000000000001	353.8999999999999	410.5	735.4	232	270.8	295.8	242.7	261.5	289.6	282.4	337.7	506.9	317.69999999999993	353	359.6	323.4	346.69999999999993	393.69999999999993	311.9	372.69999999999993	750.6000000000001	12.5	28.5	13.5
P14868	Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS1 PE=1 SV=2	5502.5	6239.5	4691.6	6596.2	6454.6	5922.7	6262.3	6606.1	4967.7	4004.2000000000003	4307.5	3507.4	4177	4065	3931.4	4205.4	4277.2	3941.8	4325.3	5089.3	4136.9	4585.4	4587.8	4082.4	4696	5377	4270.5	3856.1	4309.9	3322.2	4095.7	4043.8	3620.7	4276.6	4478.6	3510.3	3068	3802.9	2724.8	3514.3	3568.6	2685.5	3918.3	3843.7	2817.3	4105.2	5077.7	3693.2	4680.3	5049.6	4000.7	4688.2	5809.4	3499.3	29.5	83	32.5
P15104	Glutamine synthetase OS=Homo sapiens OX=9606 GN=GLUL PE=1 SV=4	488	869.4	609.5	727	835.3	645	841	941.2	632.1	440.6	741.1	464.6	582.4	733	603.3	674	814.4	705.5	638.4	1254.3	675.5	883.7	1051.8	785.8	993.6	1334.8	899.8	648.3	1020.9	768.6	808.2	981.1	866.9	1021.2	1262.6	984.6	568.8	1004.7	788.8999999999999	820.2	1081.8	826.3999999999999	1096.2	1252.8	1072.1	369.4	571.2	431.3	407.8	529.2	419	517.1	656.8	519	9	21	10.5
P15153	Ras-related C3 botulinum toxin substrate 2 OS=Homo sapiens OX=9606 GN=RAC2 PE=1 SV=1	77.7	87.1	71.6	90.5	84	96.5	98.9	84.9	96.6	26.7	25.9	22.9	24.2	23.5	33	27.4	21	32.3	328.5	377.4	330.8	371.4	348.5	432.1	442.3	459.2	389.8	239.4	247.1	243.1	262.2	248	334.2	286.2	279.7	335.6	196.1	255.8	247	263.8	255.2	274.1	322.8	276.2	363.4	29.8	37.1	36.5	33.6	38.9	44.3	30.9	44.5	52.3	2.5	8	2.5
P15311	Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=4	3082.8	3862.2	2898.3	3832	3701.3	2832	4040.2	3836.6	2727.2	2963.6	3402.8	2340.7	3503.9	3307.5	2552.6	3451.5	3349.7	2601.8	4740.9	5469.3	4294.2	5280.9	4911.1	4456.6	5359.4	5762.8	4172.8	2700	2985.9000000000005	2477.2	2884	2914.5999999999995	2476.2	3131.4000000000005	2829.4000000000005	2318.7	747.1	797.3	760.6	789	795.8	768.1	894.8	843.1	965	821.2	887.5	882.5	831.5	863.6	978	859.4	1003.7	1332.6	20	162.5	26.5
P15336	Cyclic AMP-dependent transcription factor ATF-2 OS=Homo sapiens OX=9606 GN=ATF2 PE=1 SV=4	183.9	225.5	147.4	179.80000000000004	192.1	163.5	200.30000000000004	191.6	144.9	207.1	189.5	207.3	199.8	221.4	185.1	217.2	187.2	158.2	753.8	776.1	736	782.2	704.9	742.6	788	748.3	711.3	503.6	428.6	492.6	476.6	479.7	501.1	502.3	386.6	408.9	378.8	324.2	413	397.8	315.4	388.3	438.3	307.4	329.8	501.70000000000005	435	567.5	494.3999999999999	426.6	514.7	432.1	524.5	464.1000000000001	4	10.5	4
P15374	Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Homo sapiens OX=9606 GN=UCHL3 PE=1 SV=1	928.2000000000002	1122.2	744.4	1078	1071.1	974.7000000000002	1096.2	1130	829.3	783.4	919	716.2	976.7	933.9	807.3	971.5	973	768.8	1210.5	1592.2999999999997	1170.4	1453.1	1498.1	1198.6	1501.6	1787	1173.3	716.5	855	697.4	876.2	903.7	742.7	838.2	977.6	716.2	254.80000000000004	345	296.2	354.3999999999999	372	349.1000000000001	384	450.8999999999999	362.3	75.6	83.3	77.5	96.3	108.6	97.5	92	109.6	105.9	7.5	21	9.5
P15586	N-acetylglucosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GNS PE=1 SV=3	654	670.5	448.8	653.4	598.1	557	588.7	630.8	492.6000000000001	1080.8	1154.7	694.1	1128.9	1167.5	846	1115.2	1126.2	863.2999999999998	1189	1231	960	1253.5	1234.5	967.7	1269.3	1424.8	1009.8	1499.4	1537	1118.2	1575.1	1496.5	1137.5	1564.4	1668.2	1038.9	1857.7	2238.7	1479.9	2210.6	2173.2	1376.5	2344.6	2276.8	1311.8	1964.5	2165.8	1617.1	2132.1	2216.7	1671	2075.7	2427.7	1365.3	12.5	26.5	14
P15923-2	Isoform E47 of Transcription factor E2-alpha OS=Homo sapiens OX=9606 GN=TCF3	722.1	791.8	626.1	807.4	783.7	743.4	760.1	835.4	652.1	522.7	572.5	481.8	559.8	535	562.3	505.5	552.3	551.3	642.9	643.7	627.2	671	610.9	672.8	600.9	739.6	637.4	540.1	526.7	536.9	479.6	466.8	522.1	479.3	522.7	509.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	370.4	353.6	333.5	342.8	335.9	344	303.2	355.4	305.1	7	9	6
P15976	Erythroid transcription factor OS=Homo sapiens OX=9606 GN=GATA1 PE=1 SV=1	495.6	417.1	434	430.1	392.2	538.9	474.6	398.1	461	468.8	423	455.1000000000001	437.2	429.3999999999999	561	442.8	412.1000000000001	525	764.7	659.3	798.7	711.4	610.3	823.5	762.9	603	784.3	696.1	583.2	722.2	634	627.9	833.7	689.7	508.3	778.4	760.3	681.4	764.6	854.6	644.9	860.6	910.1	651.6	884.2	616.7	473.7	634.1	559.4	452.2	669.8	565.4	500.6	482.4	6.5	13.5	7.5
P16083	Ribosyldihydronicotinamide dehydrogenase [quinone] OS=Homo sapiens OX=9606 GN=NQO2 PE=1 SV=5	482.5	552	347.8	577.3	564.4	508.1	586.2	554.9	436.3	696.3	770.3	486.6	742.7	812.3	614.3	801.6	813.6	613.4	1091.6	1252.6	841.7	1225.4	1180	918.2999999999998	1250.3	1406.3	941.9000000000001	1082.4	1204	876	1219.9	1195.8	967.2	1243	1329.8	873	945.4	1138	798.8	1238.9	1181.7	825.1	1310.7	1294.6	804.1	1314.4	1500.7	1077.2	1611.3	1650.0999999999997	1254.4	1576.0999999999997	1844.5	952.4	8.5	23	8.5
P16219	Short-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADS PE=1 SV=1	469.1000000000001	453.1	369.2	498.79999999999995	456.8999999999999	414.4	506.1000000000001	468.29999999999995	381.2	631.1	579.9	385.6	637.7	566.6	472	626.9	522.4	499.20000000000005	1464.1	1414	1092.7	1460.8	1279.4	1059.9	1556	1462.1	1064.6	1022.9	854.3	707.6	981.9	868	749.2	1019.8	905.7	677.9	483.6	453.6	360.6	478.7	433.2	347.4	491.6	440.4	344.2	828.4	818.3	652.2	895.2	864.1	676.6	873.8	969.0999999999999	624.1	11	19	9.5
P16278	Beta-galactosidase OS=Homo sapiens OX=9606 GN=GLB1 PE=1 SV=2	972.3	966.4	624.4	977.3	888.2	823	1004.5	962.6	721.9	1270.7	1325.9	845.2000000000002	1277.8	1228.4	963.7000000000002	1282.9	1318	1011.7999999999998	1687.8	1828.8	1220.7	1687.8	1627.9	1199.1	1790	1932.9	1346.7	1194.4	1148.1	928.8999999999999	1272.5	1162.3	949.1000000000001	1282.2999999999997	1322	952.7	1326.6	1449	1090.5	1499.6	1394.6	997.1	1578.7	1488.6	1067.7	1599.7	1599.3	1291.6	1539.3	1524.3	1212	1406.2	1725.6	1019.2	12	31	13.5
P16333	Cytoplasmic protein NCK1 OS=Homo sapiens OX=9606 GN=NCK1 PE=1 SV=1	594.5	679.5	509.6000000000001	653.5	661.2	578.8	626.4	648.3	499.3999999999999	163.3	196.8	150.2	194.6	203.3	224.4	202.9	211.7	197.6	142.5	179.9	185.1	162.5	158.8	180.6	177	201.5	203.7	36.3	41.9	47.4	43.6	33.9	46.4	32.1	41.5	50.1	49.8	64.1	57.6	59.2	57.8	58.1	59.2	59.5	60.6	106.5	110.3	115.40000000000002	103.8	118.40000000000002	121.59999999999998	106.7	124	175.9	4	5	3.5
P16930	Fumarylacetoacetase OS=Homo sapiens OX=9606 GN=FAH PE=1 SV=2	430.5	622	346.9	560	571.7	350.8	533	584.6	346.6	522.9	698.4	379.7	655.9	642.7	371.2	553.6	649.7	399.1000000000001	1047.3	1464.2000000000003	902.3999999999999	1386.9	1324.6	846	1295.9	1478.2000000000003	859.6000000000001	995.5	1297	670.3	1245.9	1226.3	656.8	1177.1	1262.9	505.29999999999995	864.6	1224.3	699.2	1253.1	1238.5	671.5	1279.5	1266.6	493.70000000000005	871	1152.8	695.7	1117.8	1121.5	723.4	1036.4	1384.5	554.8	9	18.5	8
P16989	Y-box-binding protein 3 OS=Homo sapiens OX=9606 GN=YBX3 PE=1 SV=4	318.1	339	322	326.5	353.7	468.9	344.5	389.8	391.3	957.8	1052.7	1110.5	877.8	975.9	1433.6	994.8	1246.1	1297.6	1683.7	1734	2281.4	1480.4	1576.2	2400.8	1723.9	1916.4	2450.7	1306.2000000000003	1094.3	1783.2999999999997	953.2	1004	2107.5	1189	1176	2323.4	1117.7	997.9	2035.6	923.4	869.8	2200.6	1226.9	1127.3	2383.7	1222.7	849.7	2469	823	806.8999999999999	2908.0999999999995	977	956.1000000000001	2540.3	3.5	43.5	12
P17028	Zinc finger protein 24 OS=Homo sapiens OX=9606 GN=ZNF24 PE=1 SV=4	146.4	129.3	125.6	146.2	147.1	131.7	139.9	129.5	126.3	185.7	163.2	161.8	177.7	183.6	196.1	167.5	172	184	222.9	203.8	228	218.8	220	227.2	196.6	221.2	236.1	193.4	198.5	211.2	197.9	189.9	227.7	185.6	192	216.4	270.5	251.4	270.5	232	215.6	284.9	258.3	213.69999999999996	309.9	95.7	66	125	53	52.8	144.5	63.8	51.5	110.7	6	6.5	4.5
P17050	Alpha-N-acetylgalactosaminidase OS=Homo sapiens OX=9606 GN=NAGA PE=1 SV=2	219	199.7	158.8	232.9	210.9	195.9	222.4	220	181.2	227.4	233.3	150.5	227.4	216.8	165.7	218.7	206.2	178.6	345.5	356.6	254.7	336.8	335.3	262.3	384.2	412.8	252.7	559.4	558.3	452.1000000000001	600.3	596.6	445.3999999999999	608.5	630.6	412.5	468.4	522.8	406.8	552.8	556.2	376.4	614.8	593	430.4	257.8	270.1	201.7	278.7	309.8	230.7	277.3	324.6	174.2	6	9	5
P17174	Aspartate aminotransferase, cytoplasmic OS=Homo sapiens OX=9606 GN=GOT1 PE=1 SV=3	1771.8	1877.7	1304.6	1916.5	1811.1	1681.1	1894.5	1906.7	1477.7	2284.8	2552.2	1637.3	2511.3	2464.7	1910	2475	2560.7	2033.2	3592.7	4138	2948.0999999999995	3998.7	3845.7	2928	4042.4000000000005	4648.6	3054.5	4385.9	4718.5	3571.4	4874.5	4574.7	3480.4	4847.5	5140.6	3275	3446.7	4248.7	3105.7	4494.7	4323.3	2874	4879	4999.4	3142.2	3239	3878	2776	3816.7	4013.5	2984	3735.8	4460.3	2437.8	19	67.5	25.5
P17535	Transcription factor JunD OS=Homo sapiens OX=9606 GN=JUND PE=1 SV=3	130.9	144.8	113	140.5	139.1	157.6	158.7	166.7	147.9	204.4	188.4	175.80000000000004	180.5	186.5	213.1	232.1	212.1	210.69999999999996	203.9	185	236.5	193.9	192.3	207.7	239.7	239.8	235.4	196.6	166.1	172.1	194.7	165.2	198.9	231.4	175	189.6	289.7	258.3	320.6	325.2	247.6	290.9	369.6	296.6	325.4	258.4	185.5	280.7	245.19999999999996	206.5	277.4	245.4	271.9	259.2	2	5	2.5
P17542	T-cell acute lymphocytic leukemia protein 1 OS=Homo sapiens OX=9606 GN=TAL1 PE=1 SV=2	245.9	238.2	206.7	238.4	235.1	234.9	228.7	235.1	202.5	115.7	114.6	98.5	104.1	105.9	116.5	102	93.9	106.8	388.5	336.9	422.3	317.9	283.2	384.2	285.1	310.7	387.7	298.7	212.6	285.9	187.19999999999996	173.69999999999996	247.1	177.69999999999996	182.30000000000004	266.2	472.2	325.3	505.3	306.8	273.9	426	314.9	279.3	465.2	438	261.8	428.3	239.7	223.1	412.4	250.3	249.1	370.5	4.5	8	4.5
P17655	Calpain-2 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN2 PE=1 SV=6	821.3	973.6000000000001	637.8	909.6000000000001	902.5	788.3	975.1000000000001	962.5	695.5	810.4	1015.6	620.4	891.5	922.4	689.3	936.1	971.6	696.8	1892.7	2445.7	1618.3	2099.2	2137.5	1594.3	2214.9	2547.9	1577.4	2150.8	2510.1	1761	2296.5	2394.5	1702.5	2426.7	2695.4	1596.7	1993.1	2469.2	1645.6	2306.9	2427.3	1416.4	2533.2	2719.4	1463.8	801.8	867.5	676	779.2	791.7	635.7	723.2	921.3	601	16	34	17
P17812	CTP synthase 1 OS=Homo sapiens OX=9606 GN=CTPS1 PE=1 SV=2	2020.1	2500.8	1953.3	2412.6	2379.1	2133	2529.9	2460.7	1976.9	1337.8	1573.1	1105	1398.9	1487.3	1325.3	1520.2	1651.4	1245.1	2282	2588.6	1963.8	2156.2	2271.8	1934.3	2454.8	2800.6	1915.2	2761.3	2843.2	2102.3	2650.8	2730.8	2204.4	3020	3109.8	2232.9	1505.9	1737.7	1133.1	1533.9	1517.4	1129.7	1828.4	1837.2	1307	1515.3	1703.5	1242.5	1392.6	1489.7	1302.9	1545.3	2008	1424	17.5	46.5	21
P17858	ATP-dependent 6-phosphofructokinase, liver type OS=Homo sapiens OX=9606 GN=PFKL PE=1 SV=6	1520.1	1690.9	1235.3	1714.4	1648.7	1422.4	1709.6	1716.8	1291.1	1605.8	1788.1	1150.9	1795.9	1766.5	1313.7	1744	1783.5	1267	2504.1	3090	2118	2906.9	2945	2033.2	2965.9	3496	1970	2203.8	2469.6	1742.2	2422.4	2512.2	1772.6	2522.3	2731.4	1662.1	1966	2447.5	1582.4	2318.4	2330.8	1512.6	2502.1	2703.8	1609.8	1913	2457.5	1650.1	2366.4	2531.9	1715.1	2238	2867.6	1342.7	18	67	21
